id,label,timeset,componentnumber,modularity_class,eccentricity,betweenesscentrality,harmonicclosnesscentrality,closnesscentrality,eigencentrality,pageranks
Henry_Kieve,Henry_Kieve,,0,18,9.0,0.011528353791682289,0.23938145628621882,0.21428571428571427,0.10235981710436617,0.004971801432921709
Leo_Klag,Leo_Klag,,0,18,8.0,0.004138134787235047,0.24487150415721887,0.21951219512195122,0.1361928109186611,0.0020189918325941207
E_Bracken,E_Bracken,,0,18,10.0,0.0,0.18953010833963232,0.1765695067264574,0.021715183691536383,0.001257533750534885
Terry_Eisinger,Terry_Eisinger,,0,4,8.0,7.3556943846173E-4,0.2559826152683302,0.227765726681128,0.24058764697675092,0.0026377360152655396
Leo_Loebenberg,Leo_Loebenberg,,0,28,9.0,0.0,0.2043083900226759,0.1812428078250863,0.09048855032484335,0.0012108837828965057
Gerald_Ascher,Gerald_Ascher,,0,28,9.0,0.0,0.2043083900226759,0.1812428078250863,0.09048855032484335,0.0012108837828965057
Guido_Colm,Guido_Colm,,0,28,9.0,0.0,0.2043083900226759,0.1812428078250863,0.09048855032484335,0.0012108837828965057
Jack_Hahn,Jack_Hahn,,0,28,9.0,0.0,0.2043083900226759,0.1812428078250863,0.09048855032484335,0.0012108837828965057
Erwin_Bamberger,Erwin_Bamberger,,0,28,9.0,0.0,0.2043083900226759,0.1812428078250863,0.09048855032484335,0.0012108837828965057
Thola_Theilhaber,Thola_Theilhaber,,0,29,8.0,0.01019830355151062,0.2556311413454275,0.21694214876033058,0.27959739455077515,0.002956006346765432
Hans_Lindner,Hans_Lindner,,0,28,9.0,0.0,0.2043083900226759,0.1812428078250863,0.09048855032484335,0.0012108837828965057
Rusty_Kester,Rusty_Kester,,0,10,8.0,0.0068449517510225325,0.22470521541950164,0.19861286254728877,0.13316988961224935,0.003931851155353751
Helmut_M_Kallmann,Helmut_M_Kallmann,,0,10,7.0,0.002815940751475646,0.24052154195011388,0.21664374140302614,0.15704290524205528,0.0019821289047017975
Henry_G_Heinz_Wolowicz_Walton,Henry_G_Heinz_Wolowicz_Walton,,0,10,9.0,1.7577395469426315E-5,0.1817649281935,0.16596417281348788,0.04462875928494783,0.0021100710346595368
Henry_Kester,Henry_Kester,,0,10,9.0,0.0,0.17964852607709786,0.16578947368421051,0.02578526848326828,0.0012478335665508866
E_Egon_Kenton,E_Egon_Kenton,,0,17,11.0,0.0,0.1581583407773889,0.14733395696913001,0.011540942295978246,0.0014181452621126445
Fred_Hans_Kaufman,Fred_Hans_Kaufman,,0,38,9.0,0.02463911409926834,0.2096132527084912,0.1837806301050175,0.08515298973973136,0.008552813080399223
John_Kalisch,John_Kalisch,,0,38,10.0,0.0,0.16833963214915612,0.15532544378698224,0.021516299076467984,0.0014509385214383935
Ernst_Gruenwald,Ernst_Gruenwald,,0,38,10.0,0.0,0.16833963214915612,0.15532544378698224,0.021516299076467984,0.0014509385214383935
Josef_Wasservogel,Josef_Wasservogel,,0,38,10.0,0.0,0.16833963214915612,0.15532544378698224,0.021516299076467984,0.0014509385214383935
Ernst_Wasservogel,Ernst_Wasservogel,,0,38,10.0,0.0,0.16833963214915612,0.15532544378698224,0.021516299076467984,0.0014509385214383935
Hugo_Ebner,Hugo_Ebner,,0,38,10.0,0.0,0.16833963214915612,0.15532544378698224,0.021516299076467984,0.0014509385214383935
Lawrence_Mautner,Lawrence_Mautner,,0,38,10.0,0.0,0.16833963214915612,0.15532544378698224,0.021516299076467984,0.0014509385214383935
Josef_Kates,Josef_Kates,,0,36,9.0,0.038487462924876446,0.24628243890148716,0.21070234113712374,0.17531222728845502,0.009325261304980483
James_B_Russel,James_B_Russel,,0,36,10.0,0.0,0.19135676492819365,0.17412935323383086,0.036193067671249024,0.0014032784834561358
Werner_Daltrop,Werner_Daltrop,,0,36,10.0,0.0,0.19135676492819365,0.17412935323383086,0.036193067671249024,0.0014032784834561358
Rudy_Cohen,Rudy_Cohen,,0,36,10.0,0.0,0.19135676492819365,0.17412935323383086,0.036193067671249024,0.0014032784834561358
Henry_Fliess,Henry_Fliess,,0,36,10.0,0.0,0.19135676492819365,0.17412935323383086,0.036193067671249024,0.0014032784834561358
George_Rose,George_Rose,,0,36,10.0,0.0,0.19135676492819365,0.17412935323383086,0.036193067671249024,0.0014032784834561358
Gerry_Jerry_Kandor,Gerry_Jerry_Kandor,,0,36,9.0,0.011679347501969622,0.20207482993197284,0.1814516129032258,0.05130327885668965,0.002461790792768679
Sim_Lash,Sim_Lash,,0,36,10.0,0.0,0.19135676492819365,0.17412935323383086,0.036193067671249024,0.0014032784834561358
Kurt_Levy,Kurt_Levy,,0,4,8.0,0.08410793641734267,0.3098979591836736,0.2599009900990099,0.6379878029802973,0.010876393188392654
Marten_Huepeden,Marten_Huepeden,,0,38,9.0,0.004139476633049898,0.1887402368354752,0.17269736842105263,0.030010350512163587,0.0025885484543342894
John_Maynard,John_Maynard,,0,38,10.0,0.0,0.15719324766943837,0.14733395696913001,0.008184369854076444,0.001512502383429864
Ernest_Oestreicher,Ernest_Oestreicher,,0,38,8.0,0.00941567429999306,0.23486772486772564,0.20833333333333334,0.1396991083642794,0.0031436843600948306
Peter_Neurath,Peter_Neurath,,0,10,7.0,0.0,0.2384051398337118,0.21590130226182316,0.17390639414636783,0.0019047653413832078
Peter_Haridge,Peter_Haridge,,0,10,6.0,0.12047433200392291,0.32714285714285707,0.27486910994764396,0.7620493480918279,0.014686057257212438
Carl_H_Amberg,Carl_H_Amberg,,0,4,7.0,0.004865573824442718,0.25504913076341723,0.22727272727272727,0.20143104621716104,0.0018630390228843135
Bernard_Pfundt,Bernard_Pfundt,,0,26,7.0,0.0,0.26680272108843534,0.24249422632794457,0.23108714806509525,0.0019048335091766512
Hans_Reiche,Hans_Reiche,,0,26,6.0,0.17575860392676237,0.3320105820105816,0.29085872576177285,0.581840646637828,0.010703459753412102
William_Troller,William_Troller,,0,10,7.0,0.012051058108503232,0.264648526077098,0.23402674591381872,0.23863148551183858,0.0038112113644363866
Frederick_Fritz_Bender,Frederick_Fritz_Bender,,0,10,7.0,0.038771959882395596,0.28325774754346195,0.24960380348652933,0.303747993193232,0.0037510990420808544
N_Haring,N_Haring,,0,10,7.0,0.0,0.23681783824641023,0.21575342465753425,0.1312576367587871,0.0011466097932846123
Klaus_Luenstroth,Klaus_Luenstroth,,0,10,7.0,0.0,0.23681783824641023,0.21575342465753425,0.1312576367587871,0.0011466097932846123
John_Faulkner,John_Faulkner,,0,10,7.0,0.0,0.23681783824641023,0.21575342465753425,0.1312576367587871,0.0011466097932846123
Walter_Samish,Walter_Samish,,0,10,7.0,0.0,0.23681783824641023,0.21575342465753425,0.1312576367587871,0.0011466097932846123
Pater_Anton_Ummenhofer,Pater_Anton_Ummenhofer,,0,10,7.0,0.016478808252587174,0.2452834467120187,0.21694214876033058,0.16197647542473534,0.0060390024024193365
Robert_S_Herald,Robert_S_Herald,,0,36,8.0,0.01838252084742098,0.19174603174603208,0.16999460334592553,0.046012168792156756,0.007470228764155895
Eric_Exton,Eric_Exton,,0,36,9.0,0.011279809220287762,0.19634416729654824,0.17907902217168845,0.03345309645767891,0.00238154113116686
Herbert_Lang,Herbert_Lang,,0,36,9.0,0.0,0.1566465104560344,0.14536225196123673,0.015110211185440665,0.0014708267644462448
Walter_Homburger,Walter_Homburger,,0,36,9.0,0.0,0.1566465104560344,0.14536225196123673,0.015110211185440665,0.0014708267644462448
Edward_Eddie_Weil,Edward_Eddie_Weil,,0,36,9.0,0.0,0.1566465104560344,0.14536225196123673,0.015110211185440665,0.0014708267644462448
Herbert_Lowe,Herbert_Lowe,,0,36,9.0,0.0,0.1566465104560344,0.14536225196123673,0.015110211185440665,0.0014708267644462448
Eric_Newman,Eric_Newman,,0,10,9.0,0.0,0.19332325522801727,0.17918088737201365,0.028642393776435605,0.001211135369727599
Dieter_Heidenleiry,Dieter_Heidenleiry,,0,38,8.0,0.002822233464906985,0.21907407407407423,0.20076481835564053,0.07424530178690784,0.003057245450370236
Gary_Jacobson,Gary_Jacobson,,0,38,8.0,0.0011630871270974096,0.23195767195767275,0.20778364116094986,0.13151473851020293,0.0020434964317986677
Gerry_Waldston,Gerry_Waldston,,0,38,7.0,0.02064634594197575,0.2514134542705973,0.22842639593908629,0.12725894083298653,0.0031267460299647817
William_S_Hecksher,William_S_Hecksher,,0,4,9.0,0.004139476633049898,0.20941546989166074,0.1875,0.07522461652690855,0.0023157869968975712
Hermann_Bondi,Hermann_Bondi,,0,4,10.0,0.0,0.1665016376921141,0.15239477503628446,0.016728582762620195,0.0014529312675400819
Phil_Glasser,Phil_Glasser,,0,4,10.0,0.0,0.1665016376921141,0.15239477503628446,0.016728582762620195,0.0014529312675400819
Henry_Gurau,Henry_Gurau,,0,17,10.0,0.009647576074311309,0.1920357772738725,0.17269736842105263,0.03615820515791608,0.004733317045310444
Rolf_Kenton,Rolf_Kenton,,0,17,9.0,0.010123766550501782,0.217918871252205,0.19638403990024939,0.07112693561730923,0.0021903735366878663
Fred_Drucker,Fred_Drucker,,0,17,11.0,0.0,0.15815834077738894,0.14733395696913001,0.011540942295978246,0.0014181452621126445
Michael_Guggenheim,Michael_Guggenheim,,0,27,8.0,0.001498824892141088,0.2357180650037796,0.21169354838709678,0.12824301392855855,0.0020805290018762117
Harry_Gruenberg,Harry_Gruenberg,,0,10,8.0,0.0164656252059851,0.22330309901738546,0.20089285714285715,0.07048108787894052,0.004861256300037032
L'yril_Greenslate,L'yril_Greenslate,,0,10,9.0,0.0,0.17946208112874798,0.16737513283740701,0.01620082674525704,0.0014454004535964138
Richard_Goldstein,Richard_Goldstein,,0,10,9.0,0.0,0.17946208112874798,0.16737513283740701,0.01620082674525704,0.0014454004535964138
Vlrich_Goldschmidt,Vlrich_Goldschmidt,,0,4,10.0,0.0,0.17055807508188495,0.1579739217652959,0.015575687004445352,0.0013965284287790233
Fritz_Rothberge,Fritz_Rothberge,,0,17,9.0,0.0,0.22298311917359562,0.20401554404145078,0.0788676265428934,0.0010805619281323883
Victor_Booth,Victor_Booth,,0,17,9.0,0.0,0.20514865205341423,0.18953068592057762,0.04592652613053423,0.001146667754285078
Erich_Kruh,Erich_Kruh,,0,4,9.0,0.0,0.2280057949105575,0.20642201834862386,0.10884503569361002,0.0011234356333238854
Fred_Grunz,Fred_Grunz,,0,4,9.0,0.0,0.2280057949105575,0.20642201834862386,0.10884503569361002,0.0011234356333238854
Wolfgang_Hermann,Wolfgang_Hermann,,0,4,9.0,0.0,0.2280057949105575,0.20642201834862386,0.10884503569361002,0.0011234356333238854
Ernest_Martin_Oppenheimer,Ernest_Martin_Oppenheimer,,0,4,8.0,0.02802682803066284,0.27441798941798984,0.23026315789473684,0.38545581216856456,0.00927150198045321
G_L_Ted_Nashman,G_L_Ted_Nashman,,0,38,7.0,0.07495072888741582,0.3108012093726382,0.25947281713344317,0.6879060174956343,0.01259806247122699
Walter_Somers,Walter_Somers,,0,38,8.0,0.0,0.22783068783068872,0.206151832460733,0.11574734028457667,0.0011772144964335546
Edward_Schnitzer,Edward_Schnitzer,,0,38,8.0,0.0,0.22783068783068872,0.206151832460733,0.11574734028457667,0.0011772144964335546
Helmut_Hans_Pokorny,Helmut_Hans_Pokorny,,0,29,7.0,0.09759793158745117,0.31718065003779344,0.24725274725274726,1.0,0.02896014999661168
Henry_Hirschfeld,Henry_Hirschfeld,,0,38,8.0,0.0,0.2493235071806505,0.21649484536082475,0.2848369118386434,0.0020889851210151474
Colonel_Swinton,Colonel_Swinton,,0,38,8.0,0.0,0.22783068783068872,0.206151832460733,0.11574734028457667,0.0011772144964335546
Oscar_Cahen,Oscar_Cahen,,0,38,8.0,0.0,0.22783068783068872,0.206151832460733,0.11574734028457667,0.0011772144964335546
Justin_Loeb,Justin_Loeb,,0,38,8.0,0.0,0.22783068783068872,0.206151832460733,0.11574734028457667,0.0011772144964335546
Reimar_Noeg,Reimar_Noeg,,0,10,8.0,0.0,0.19252078609221482,0.1783691959229898,0.031248394280589103,0.0014389667260985084
Willi_Amtmann,Willi_Amtmann,,0,19,7.0,0.005787293310221193,0.2610279667422529,0.2373775433308214,0.18593495461991905,0.0018006336468756033
Fritz_F_E_Kuhn,Fritz_F_E_Kuhn,,0,4,9.0,0.0,0.20729906777525856,0.1872770511296076,0.07017340945837386,0.0011287436847334026
Peter_Fuld,Peter_Fuld,,0,4,8.0,0.0013498241261737408,0.2329780801209378,0.20682862770847013,0.1361248989521504,0.0018437599341209194
Bruno_Weinberg,Bruno_Weinberg,,0,4,9.0,0.0,0.20729906777525856,0.1872770511296076,0.07017340945837386,0.0011287436847334026
Gergard_Tauber,Gergard_Tauber,,0,4,8.0,0.0,0.222430083144369,0.203751617076326,0.08822962666570376,0.001201903071043794
Rolf_Hoechster,Rolf_Hoechster,,0,4,8.0,0.0,0.222430083144369,0.203751617076326,0.08822962666570376,0.001201903071043794
Wolfgang_Andruau,Wolfgang_Andruau,,0,4,8.0,0.0,0.222430083144369,0.203751617076326,0.08822962666570376,0.001201903071043794
Bernd_Weinberg,Bernd_Weinberg,,0,4,8.0,0.0,0.222430083144369,0.203751617076326,0.08822962666570376,0.001201903071043794
Alfred_Schild,Alfred_Schild,,0,4,8.0,0.0,0.222430083144369,0.203751617076326,0.08822962666570376,0.001201903071043794
Victor_Bunzl,Victor_Bunzl,,0,4,8.0,0.0,0.222430083144369,0.203751617076326,0.08822962666570376,0.001201903071043794
Henry_Willi_Rosenthal,Henry_Willi_Rosenthal,,0,27,8.0,0.017695329227858388,0.2728004535147396,0.2326440177252585,0.34135783537459957,0.0028495202270348106
Alfred_Weiss,Alfred_Weiss,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Harold_Friedlander,Harold_Friedlander,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Fred_Baum,Fred_Baum,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Karl_Bachrach,Karl_Bachrach,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
George_Liebel,George_Liebel,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Kurt_Weihs,Kurt_Weihs,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Toni_Oberleitner,Toni_Oberleitner,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Manual_Saxenberg,Manual_Saxenberg,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Georg_Grischkat,Georg_Grischkat,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Gerhard_Buxbaum,Gerhard_Buxbaum,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Klaus_Walter_Hahn,Klaus_Walter_Hahn,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Ted_Nachmann,Ted_Nachmann,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Walter_Smoszever,Walter_Smoszever,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Sigmun_Ackermann,Sigmun_Ackermann,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Anker_Jackeroff,Anker_Jackeroff,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Nickolas_Mueller,Nickolas_Mueller,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Gunther_Schimkovitz,Gunther_Schimkovitz,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Frank_Moessner,Frank_Moessner,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Baby_Stench,Baby_Stench,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Henry_Meier,Henry_Meier,,0,29,8.0,0.0,0.22596371882086194,0.19836272040302266,0.1690895715540668,0.001324085079715294
Gunther_Erlich,Gunther_Erlich,,0,17,9.0,0.0,0.21299823633157014,0.19516728624535315,0.05958599332133097,0.0011845427297089229
R_Bergmann,R_Bergmann,,0,17,9.0,0.0,0.21299823633157014,0.19516728624535315,0.05958599332133097,0.0011845427297089229
J_Wald,J_Wald,,0,17,9.0,0.0,0.21299823633157014,0.19516728624535315,0.05958599332133097,0.0011845427297089229
Max_Propp,Max_Propp,,0,29,8.0,0.004139476633049898,0.22314436885865524,0.206151832460733,0.06899952753448774,0.002307270165091943
Kaspar_Naegele,Kaspar_Naegele,,0,29,9.0,0.0,0.18081128747795427,0.17100977198697068,0.013757946096498549,0.001392891805167331
H_Baer,H_Baer,,0,26,7.0,0.0,0.24252456538170844,0.22548317823908376,0.09982951130630828,0.0011705381710257403
P_Freed,P_Freed,,0,26,7.0,0.0,0.24252456538170844,0.22548317823908376,0.09982951130630828,0.0011705381710257403
F_Wolff,F_Wolff,,0,26,7.0,0.0,0.24252456538170844,0.22548317823908376,0.09982951130630828,0.0011705381710257403
Walter_Nussbaum,Walter_Nussbaum,,0,18,10.0,0.0,0.16904761904761936,0.15426052889324193,0.023425269405105892,0.0013183016282615181
Peter_Oberling,Peter_Oberling,,0,18,8.0,0.0,0.21565003779289538,0.19761606022584693,0.06595148949377659,0.001127330704521218
Erwin_Schild,Erwin_Schild,,0,18,9.0,0.0,0.1964638447971787,0.17716535433070865,0.058971484456795044,0.0012383629107785724
A_Pappenheim,A_Pappenheim,,0,18,9.0,0.0,0.1964638447971787,0.17716535433070865,0.058971484456795044,0.0012383629107785724
Sam_Nussbaum,Sam_Nussbaum,,0,18,9.0,0.0,0.1964638447971787,0.17716535433070865,0.058971484456795044,0.0012383629107785724
Bernard_Kipper,Bernard_Kipper,,0,18,9.0,0.0,0.1964638447971787,0.17716535433070865,0.058971484456795044,0.0012383629107785724
Oscar_Schonhard,Oscar_Schonhard,,0,52,8.0,0.0,0.1828382464096749,0.1706392199349946,0.018884579209565055,0.0013642632074132737
Lutz_Winnicki,Lutz_Winnicki,,0,52,7.0,0.01807001719598121,0.2292743764172344,0.2056135770234987,0.07950198356853647,0.005598974539278993
Edgar_Strauss,Edgar_Strauss,,0,27,7.0,0.09948870181527356,0.3211413454270597,0.26785714285714285,0.663220662262591,0.014332554407282977
Leonhard_Spanier,Leonhard_Spanier,,0,27,8.0,0.0,0.23360166288737746,0.21140939597315436,0.11447762722712475,0.0011737725371929368
Paul_Katz,Paul_Katz,,0,27,8.0,0.0,0.23360166288737746,0.21140939597315436,0.11447762722712475,0.0011737725371929368
Eric_Wagner,Eric_Wagner,,0,27,8.0,0.0,0.23360166288737746,0.21140939597315436,0.11447762722712475,0.0011737725371929368
Willie_Mandl,Willie_Mandl,,0,27,8.0,0.0,0.23360166288737746,0.21140939597315436,0.11447762722712475,0.0011737725371929368
Fackenheim,Fackenheim,,0,36,7.0,0.013453479923719218,0.24704459561602457,0.2232459248759745,0.1328205124993629,0.0020844869039135525
Gerald_E_Tauber,Gerald_E_Tauber,,0,18,9.0,0.008265770219497726,0.20939279415469947,0.18229166666666666,0.11416676018625226,0.004263458378900103
Ernie_Meyer,Ernie_Meyer,,0,18,10.0,0.0,0.16904761904761936,0.15426052889324193,0.023425269405105892,0.0013183016282615181
Frank_Klein,Frank_Klein,,0,36,9.0,0.0,0.18645754598135547,0.1745152354570637,0.018342885272238235,0.0013230288218543166
Frederic_L_Torrington,Frederic_L_Torrington,,0,38,7.0,0.042937828853188295,0.2985260770975059,0.26184538653366585,0.4859916790044225,0.008862942428154955
Walter_Jacobi,Walter_Jacobi,,0,38,8.0,0.0,0.2237188208616786,0.20764667106130522,0.08221883907776616,0.0011657046728986084
Adolf_Mueller,Adolf_Mueller,,0,38,8.0,0.0,0.2237188208616786,0.20764667106130522,0.08221883907776616,0.0011657046728986084
Alec_Horak,Alec_Horak,,0,38,8.0,0.0,0.2237188208616786,0.20764667106130522,0.08221883907776616,0.0011657046728986084
Bablierer,Bablierer,,0,38,8.0,0.0,0.2237188208616786,0.20764667106130522,0.08221883907776616,0.0011657046728986084
Joe_Hellmann,Joe_Hellmann,,0,10,8.0,0.0,0.2051473922902495,0.1897590361445783,0.041811902462063205,0.0012222596234079952
Hildebrando_Antoniutti,Hildebrando_Antoniutti,,0,10,8.0,0.0,0.19252078609221482,0.1783691959229898,0.031248394280589103,0.0014389667260985084
P_Onesimus_Eggert,P_Onesimus_Eggert,,0,10,8.0,0.0,0.19252078609221482,0.1783691959229898,0.031248394280589103,0.0014389667260985084
Laienbrudger_Erich_Laaser,Laienbrudger_Erich_Laaser,,0,10,8.0,0.0,0.19252078609221482,0.1783691959229898,0.031248394280589103,0.0014389667260985084
Philipp_F_Veit,Philipp_F_Veit,,0,18,8.0,0.0,0.2176492819349964,0.19798868636077938,0.08639988804182533,0.0011967444279135644
Fred_Wallach,Fred_Wallach,,0,19,8.0,0.011015842673940363,0.2585752078609224,0.23093841642228738,0.1676357266723667,0.004192789297396687
Leo_Berhanqitz,Leo_Berhanqitz,,0,19,9.0,0.0,0.2017246157722354,0.18772348033373062,0.031162397651109935,0.0013032465884511087
Paul_Batiste,Paul_Batiste,,0,19,9.0,0.0,0.2017246157722354,0.18772348033373062,0.031162397651109935,0.0013032465884511087
Albert_Springer,Albert_Springer,,0,52,8.0,0.0,0.1828382464096749,0.1706392199349946,0.018884579209565055,0.0013642632074132737
A_Martin_Wise,A_Martin_Wise,,0,52,8.0,0.004139476633049898,0.184954648526077,0.17082429501084598,0.022881642527232786,0.0026845515063938907
J_Zoehrer,J_Zoehrer,,0,52,9.0,0.0,0.1546422272612754,0.1459684893419833,0.0076213522343592565,0.0015531117554031639
Thomas_P_Wright,Thomas_P_Wright,,0,38,8.0,0.012378880759343484,0.20435752078609265,0.18672199170124482,0.03919721414213874,0.0051284362819461575
O_B_Hirschfeld,O_B_Hirschfeld,,0,38,9.0,0.0,0.16712018140589563,0.15742128935532235,0.01166203130105196,0.0015022403787076297
Herbert_Wertheim,Herbert_Wertheim,,0,38,9.0,0.0,0.16712018140589563,0.15742128935532235,0.01166203130105196,0.0015022403787076297
Brian_B_Zwerling,Brian_B_Zwerling,,0,38,9.0,0.0,0.16712018140589563,0.15742128935532235,0.01166203130105196,0.0015022403787076297
Lothar_S_Sander,Lothar_S_Sander,,0,29,8.0,0.0045234386073160415,0.24297808012093772,0.22012578616352202,0.11211968042568204,0.001960808047771767
